PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,[1] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep1.raw.PG.MS2Quantity,[2] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep2.raw.PG.MS2Quantity,[3] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep3.raw.PG.MS2Quantity,[4] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep1.raw.PG.MS2Quantity,[5] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep2.raw.PG.MS2Quantity,[6] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep3.raw.PG.MS2Quantity,[7] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep1.raw.PG.MS2Quantity,[8] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep2.raw.PG.MS2Quantity,[9] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep3.raw.PG.MS2Quantity,[10] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep1.raw.PG.MS2Quantity,[11] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep2.raw.PG.MS2Quantity,[12] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep3.raw.PG.MS2Quantity,[13] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep1.raw.PG.MS2Quantity,[14] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep2.raw.PG.MS2Quantity,[15] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep3.raw.PG.MS2Quantity
Q12788,Q12788,TBL3,Homo sapiens,Transducin beta-like protein 3,1424.9039306640625,1414.961426,1378.2845458984375,1421.2728271484375,1365.8138427734375,1417.0633544921875,1296.747314453125,1399.451172,1317.44873,1450.4366455078125,1448.5447998046875,1422.6656494140625,1365.9036865234375,1346.9332275390625,1452.953613
Q12789,Q12789,GTF3C1,Homo sapiens,General transcription factor 3C polypeptide 1,415.2189025878906,316.79229736328125,373.2755126953125,367.5308837890625,385.99151611328125,402.2196044921875,377.8867188,396.6170654296875,396.1764831542969,403.0313415527344,378.2308654785156,423.8422546386719,456.5784912109375,452.6418151855469,436.4045104980469
Q12792,Q12792,TWF1,Homo sapiens,Twinfilin-1,1415.268798828125,1523.460205078125,1475.8680419921875,1436.8739013671875,1506.9503173828125,1489.804688,1443.733887,1523.3228759765625,1600.0440673828125,1595.8389892578125,1674.353759765625,1568.555176,1564.9212646484375,1642.7691650390625,1511.8267822265625
Q12797,Q12797,ASPH,Homo sapiens,Aspartyl/asparaginyl beta-hydroxylase,1597.3009033203125,1662.7269287109375,1617.0655517578125,1872.710693359375,1749.483154296875,1775.6890869140625,1708.7901611328125,1808.293212890625,1695.8531494140625,1580.0599365234375,1759.234863,1629.018555,1468.6138916015625,1802.2794189453125,1702.5872802734375
Q12800,Q12800,TFCP2,Homo sapiens,Alpha-globin transcription factor CP2,560.8876342773438,572.7709961,539.4227294921875,571.996582,644.5767822265625,628.2824096679688,626.4332885742188,525.0140380859375,524.3479004,654.2477416992188,622.8867797851562,546.4522705078125,647.9905395507812,558.3373413085938,605.1936035
Q12802,Q12802,AKAP13,Homo sapiens,A-kinase anchor protein 13,140.70741271972656,136.59693908691406,156.7975616455078,167.90122985839844,160.60317993164062,160.26402282714844,154.6019744873047,135.2243194580078,171.0832977294922,164.16732788085938,141.84190368652344,171.06849670410156,149.5975799560547,170.4470977783203,160.49530029296875
Q12805,Q12805,EFEMP1,Homo sapiens,EGF-containing fibulin-like extracellular matrix protein 1,1556.141113,1557.1427001953125,1489.1063232421875,1586.748047,1492.760498046875,1555.772705078125,1410.8267822265625,1446.2564697265625,1462.07959,1571.189697265625,1669.1627197265625,1703.414794921875,1479.8494873046875,1506.932373046875,1585.044677734375
Q12846,Q12846,STX4,Homo sapiens,Syntaxin-4,358.4105224609375,322.5054626464844,414.7457275390625,393.40411376953125,258.9412536621094,291.0096435546875,402.8412780761719,450.73614501953125,325.7518310546875,443.93548583984375,390.0002441,389.7608337402344,418.2237243652344,484.9493713378906,363.6116638183594
Q12872,Q12872,SFSWAP,Homo sapiens,"Splicing factor, suppressor of white-apricot homolog",296.8523864746094,308.5626220703125,205.08175659179688,259.0527344,269.70489501953125,269.83380126953125,260.0408630371094,227.90240478515625,218.18914794921875,240.7399444580078,237.59689331054688,239.1956024169922,287.0688477,301.7944030761719,202.91831970214844
Q12874,Q12874,SF3A3,Homo sapiens,Splicing factor 3A subunit 3,1428.846923828125,1366.730957,1380.741455078125,1345.7274169921875,1392.9493408203125,1369.5670166015625,1406.0618896484375,1436.80127,1546.336914,1460.043701171875,1340.447754,1308.8897705078125,1381.540283203125,1343.8663330078125,1232.218017578125
Q12889,Q12889,OVGP1,Homo sapiens,Oviduct-specific glycoprotein,35.823307037353516,70.47870635986328,69.09397125,81.00164031982422,96.98175048828125,99.02210235595703,71.42498016357422,97.38521575927734,75.95621490478516,95.01782989501953,NaN,66.30491638183594,101.09230041503906,70.61940002441406,93.53820037841797
Q12904,Q12904,AIMP1,Homo sapiens,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1,5102.808105,4963.98291,4999.297852,5023.601563,5031.463867,5186.324707,4741.160645,4840.35791,4848.90918,5307.307129,5556.47998,5502.651855,4867.346191,4878.876465,5044.294434
Q12906,Q12906,ILF3,Homo sapiens,Interleukin enhancer-binding factor 3,7908.040527,7837.378906,7676.038086,7666.952148,7398.318359,7809.251953,7397.719727,7814.929688,7417.962891,7856.390137,7990.862793,8112.73291,7597.004883,7825.105957,7497.81543
Q12907,Q12907,LMAN2,Homo sapiens,Vesicular integral-membrane protein VIP36,2812.947266,2597.230712890625,2703.641113,2847.525391,2634.032715,2678.401367,2663.717529296875,2830.666504,2896.666992,2732.349609,2914.682129,2859.243164,2816.540527,2813.645508,2885.454833984375
Q12931,Q12931,TRAP1,Homo sapiens,"Heat shock protein 75 kDa, mitochondrial",34179.83203,34246.71875,35215.53125,35024.01172,32119.63086,34470.52344,33760.36719,33641.52734,33508.28906,34851.69141,34236.55859,35417.51563,34333.875,34524.45703,33627.25
Q12933,Q12933,TRAF2,Homo sapiens,TNF receptor-associated factor 2,331.97052001953125,375.3025817871094,443.0119934082031,418.25628662109375,372.2370300292969,465.8453674316406,449.6771545410156,412.9366760253906,499.3773498535156,430.1049805,338.1900939941406,307.03057861328125,423.4722595214844,419.8429870605469,393.1713867
Q12948,Q12948,FOXC1,Homo sapiens,Forkhead box protein C1,263.9486389160156,245.67013549804688,219.49594116210938,247.4507598876953,222.96029663085938,266.07672119140625,256.5337829589844,225.3100586,255.86241149902344,259.9603271484375,280.8708801269531,221.81605529785156,246.9042205810547,226.83982849121094,240.3510284423828
Q12965,Q12965,MYO1E,Homo sapiens,Unconventional myosin-Ie,1918.505126953125,2053.42041,1984.6834716796875,1984.417236328125,2047.924560546875,1973.8653564453125,2047.3109130859375,2044.6339111328125,2016.351806640625,2126.389892578125,2069.089844,2138.446533203125,2090.898193359375,2135.955566,2114.674560546875
Q12972,Q12972,PPP1R8,Homo sapiens,Nuclear inhibitor of protein phosphatase 1,649.2891845703125,514.6469727,609.7573242,543.4492188,591.5536499023438,591.1677246,553.8617553710938,597.2935180664062,608.5612793,585.1760254,532.4348754882812,638.9569702148438,651.0289306640625,640.5822754,657.2106323242188
Q12986,Q12986,NFX1,Homo sapiens,Transcriptional repressor NF-X1,326.8450927734375,353.8666076660156,333.2218322753906,342.7101135253906,377.8489074707031,330.0726318359375,346.23931884765625,360.43670654296875,321.26287841796875,366.6114501953125,324.79876708984375,345.9958801269531,361.8691406,396.31732177734375,379.1211853027344
Q13011,Q13011,ECH1,Homo sapiens,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",1992.4725341796875,1948.4437255859375,1930.585693359375,2016.991455078125,1778.308105,1869.3753662109375,1775.7064208984375,1858.8712158203125,1782.5562744140625,2094.39209,2032.349121,1892.2047119140625,1907.718505859375,2028,2017.634033203125
Q13033,Q13033,STRN3,Homo sapiens,Striatin-3,284.83905029296875,308.0343933105469,327.7327880859375,338.34271240234375,256.8063659667969,409.5633544921875,309.20367431640625,317.7257385253906,269.2672119140625,334.0471191,300.3621520996094,319.7185363769531,286.8297119140625,350.12005615234375,304.6370544433594
Q13042,Q13042,CDC16,Homo sapiens,Cell division cycle protein 16 homolog,680.5103149414062,657.3125610351562,626.3190307617188,631.1497802734375,888.7490844726562,683.7943115234375,544.5406494140625,738.0753784179688,716.8566284179688,649.7626953,680.1361083984375,640.6731567382812,622.4094238,717.03125,674.8022461
Q13045,Q13045,FLII,Homo sapiens,Protein flightless-1 homolog,964.9561767578125,912.4085693359375,824.3797607421875,879.5519409179688,973.9364624023438,843.4387817382812,912.7024536132812,826.7918090820312,913.5495605,924.0277099609375,985.5950927734375,892.4282836914062,927.8797607421875,917.9398193359375,1004.9639892578125
Q13049;Q5JVY0,Q13049;Q5JVY0,TRIM32,Homo sapiens,E3 ubiquitin-protein ligase TRIM32;Tripartite motif containing 32 (Fragment),175.7857666015625,204.3160858154297,230.45339965820312,78.76369476,210.25961303710938,206.4197998046875,61.51078414916992,212.41073608398438,151.8748779296875,210.16445922851562,168.3207244873047,227.07923889160156,131.69276428222656,169.6272430419922,73.65507507324219
Q13057,Q13057,COASY,Homo sapiens,Bifunctional coenzyme A synthase,742.8390502929688,834.1740723,796.8857422,695.3937988,722.6744384765625,925.8967285,762.3824462890625,762.9190673828125,843.3583984,723.7338867,784.5565795898438,782.3999023,820.638916,385.7221984863281,715.7426147460938
Q13085,Q13085,ACACA,Homo sapiens,Acetyl-CoA carboxylase 1,1515.8529052734375,1526.108642578125,1496.8826904296875,1514.637207,1533.329102,1574.7884521484375,1510.9200439453125,1578.0062255859375,1511.812255859375,1558.5755615234375,1578.881591796875,1523.349853515625,1584.7103271484375,1583.3050537109375,1540.5184326171875
Q13111,Q13111,CHAF1A,Homo sapiens,Chromatin assembly factor 1 subunit A,582.6592407226562,597.1641845703125,636.1840209960938,604.4943848,589.4929199,595.3397216796875,576.6067504882812,670.911377,633.4556274414062,613.1242676,641.7473145,581.7279663085938,636.3988647460938,693.1103516,571.9722290039062
Q13112,Q13112,CHAF1B,Homo sapiens,Chromatin assembly factor 1 subunit B,393.55792236328125,427.7018127441406,416.7279968261719,449.57965087890625,472.5028991699219,476.0953063964844,415.6334533691406,446.2948913574219,432.01275634765625,471.62518310546875,440.9233398,473.8971252441406,414.12408447265625,488.8981018066406,435.2789001464844
Q13123,Q13123,IK,Homo sapiens,Protein Red,425.66802978515625,429.3701172,434.2832031,441.4020080566406,519.5488281,473.39337158203125,468.9145202636719,410.1156311035156,437.73626708984375,435.1025391,432.0512390136719,459.71966552734375,434.73822021484375,458.13812255859375,420.8353576660156
Q13131,Q13131,PRKAA1,Homo sapiens,5'-AMP-activated protein kinase catalytic subunit alpha-1,234.27383422851562,229.62123107910156,228.1699981689453,237.0402832,283.3006896972656,262.9913330078125,234.5841522216797,253.95777893066406,288.93817138671875,250.2189178466797,272.9416198730469,208.48985290527344,367.8777770996094,314.0413513183594,224.23605346679688
Q13151,Q13151,HNRNPA0,Homo sapiens,Heterogeneous nuclear ribonucleoprotein A0,4888.231445,4915.979492,4983.184082,4947.130371,4797.125,4883.481934,5286.430664,5056.700684,5132.08252,4938.967773,4733.536133,4757.707031,4801.549805,4958.26416,4634.945801
Q13155,Q13155,AIMP2,Homo sapiens,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,2218.192138671875,2153.726806640625,2149.71875,2385.735352,2417.830810546875,2274.077637,2225.760986328125,2170.909912109375,2268.693603515625,2152.831055,2013.467529296875,2206.020508,2238.466797,2206.644775390625,2486.959961
Q13158,Q13158,FADD,Homo sapiens,FAS-associated death domain protein,310.0532227,275.31475830078125,391.0655822753906,240.7300262451172,262.8595886230469,253.21286010742188,298.2190856933594,663.2480469,411.00006103515625,409.0942383,289.1362305,322.8054504394531,393.1254577636719,330.8023376464844,374.23284912109375
Q13162,Q13162,PRDX4,Homo sapiens,Peroxiredoxin-4,3293.802734,3119.962158203125,2993.307617,3036.555664,3203.620117,3262.85791,3058.996582,3168.277587890625,3157.930176,3054.404052734375,3251.141845703125,3006.976318359375,3026.637207,3279.143066,3032.061279296875
Q13177,Q13177,PAK2,Homo sapiens,Serine/threonine-protein kinase PAK 2,1801.052490234375,1850.621826171875,1855.445313,1841.4825439453125,1828.3992919921875,1742.8948974609375,1931.3953857421875,1843.352051,1940.7625732421875,1881.551025390625,1934.381836,1893.405273,1652.6302490234375,1751.9676513671875,1798.2484130859375
Q13185,Q13185,CBX3,Homo sapiens,Chromobox protein homolog 3,4486.748047,4572.830566,4362.523926,4512.669922,4316.113281,4426.380859,4548.078125,4356.573242,4423.23584,4337.354004,3928.608398,4060.423583984375,4458.150879,4338.013672,4407.341797
Q13190,Q13190,STX5,Homo sapiens,Syntaxin-5,758.6937866210938,812.1105346679688,855.9453125,720.4152221679688,761.4051513671875,852.2809448242188,682.2198486328125,935.9102783203125,996.6065673828125,829.9299926757812,766.2454833984375,908.1757202148438,688.3240966796875,743.5335083007812,692.6245117
Q13200,Q13200,PSMD2,Homo sapiens,26S proteasome non-ATPase regulatory subunit 2,2565.459228515625,2715.637695,2588.402587890625,2652.841309,2750.050537109375,2794.268798828125,2888.611572265625,2805.514648,2754.657470703125,2496.319091796875,2492.952637,2502.569580078125,2600.427978515625,2579.228516,2654.019531
Q13217;X6R9L0,Q13217;X6R9L0,DNAJC3,Homo sapiens,DnaJ homolog subfamily C member 3;DnaJ heat shock protein family (Hsp40) member C3,942.8734741210938,839.0997924804688,979.2518920898438,930.7324219,914.7494506835938,848.7178344726562,823.0249023,890.1664428710938,951.6903076171875,1175.1702880859375,1048.6239013671875,979.8884887695312,1045.7166748046875,969.2634277,1066.278564453125
Q13228,Q13228,SELENBP1,Homo sapiens,Methanethiol oxidase,994.0789794921875,1024.0357666015625,994.4919434,975.7011108398438,959.4187012,1039.539306640625,1042.3665771484375,1054.9439697265625,965.0313720703125,1010.7396240234375,977.2380981445312,936.3821411132812,1037.9852294921875,980.2944336,1031.8128662109375
Q13232,Q13232,NME3,Homo sapiens,Nucleoside diphosphate kinase 3,286.6519775390625,322.1767883300781,296.65045166015625,341.3558044433594,314.0645751953125,652.5020751953125,341.1206055,315.12115478515625,270.4959411621094,324.16107177734375,318.8272399902344,372.6241455078125,964.4406127929688,906.9055176,361.2620544433594
Q13242,Q13242,SRSF9,Homo sapiens,Serine/arginine-rich splicing factor 9,3073.815673828125,3069.089355,3020.916016,3174.462891,3097.755615234375,3167.724365234375,3133.610595703125,3105.359863,3034.538818359375,3186.121582,3017.029785,3243.832275390625,3211.14209,3054.406982421875,3180.777344
Q13243,Q13243,SRSF5,Homo sapiens,Serine/arginine-rich splicing factor 5,441.03485107421875,552.0812377929688,447.0610352,398.8013916015625,417.6268310546875,491.1996154785156,502.8547058105469,517.6843872070312,477.1662598,429.6197814941406,420.4876403808594,430.2513732910156,563.9246826171875,344.2721862792969,486.6883239746094
Q13257,Q13257,MAD2L1,Homo sapiens,Mitotic spindle assembly checkpoint protein MAD2A,597.0034790039062,627.7095947265625,597.5767822265625,562.2192993164062,626.6773071289062,652.6425781,622.5914306640625,510.1534423828125,570.4296875,566.7255859,555.3374023,562.2971801757812,577.8045654296875,622.5037841796875,560.7984008789062
Q13263,Q13263,TRIM28,Homo sapiens,Transcription intermediary factor 1-beta,7088.499512,6629.025391,6924.324707,6388.929688,6823.460449,6984.209961,7226.328613,6880.371094,7254.091309,6562.80127,7109.669922,7036.186035,6833.647461,7087.789551,7175.520508
Q13283,Q13283,G3BP1,Homo sapiens,Ras GTPase-activating protein-binding protein 1,4906.566406,4571.59375,4318.188965,4647.007813,5204.486328,4780.595703,5013.54541,4621.797852,4987.866211,4923.649414,4542.857422,4314.756836,4934.949707,4860.894043,5054.995117
Q13287,Q13287,NMI,Homo sapiens,N-myc-interactor,442.1988220214844,458.2431945800781,503.1569824,386.98162841796875,381.0339050292969,434.1592712402344,299.0550537109375,385.77923583984375,374.83709716796875,472.9436035,479.5824279785156,479.9974670410156,436.10723876953125,542.2564086914062,442.0863037109375
Q13330,Q13330,MTA1,Homo sapiens,Metastasis-associated protein MTA1,1643.1666259765625,1624.0469970703125,1702.473388671875,1631.3973388671875,1639.8460693359375,1752.0902099609375,1708.2938232421875,1577.8021240234375,1564.4542236328125,1930.8365478515625,1804.358154296875,1855.941650390625,1679.406738,1674.258544921875,1576.234619140625
Q13370,Q13370,PDE3B,Homo sapiens,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3B",176.8202362060547,140.3632813,139.8002471923828,210.89767456054688,157.52499389648438,162.9870605,99.34568786621094,138.39987182617188,168.00274658203125,206.23843383789062,169.40902709960938,187.60324096679688,142.8153533935547,234.47747802734375,143.41175842285156
Q13371,Q13371,PDCL,Homo sapiens,Phosducin-like protein,250.20455932617188,211.22647094726562,311.4461669921875,305.0219727,120.88191986083984,271.4289245605469,245.8271026611328,280.7801818847656,205.51931762695312,259.4980773925781,324.7449035644531,306.41217041015625,297.8010254,350.92816162109375,282.2365723
Q13395,Q13395,TARBP1,Homo sapiens,Probable methyltransferase TARBP1,323.6368103027344,322.9924316,266.52642822265625,313.5796203613281,361.54046630859375,320.5935363769531,368.7823181152344,251.31182861328125,300.8138427734375,346.5037536621094,372.6951904296875,301.1995544433594,255.81752014160156,332.1265869140625,336.9071960449219
Q13405,Q13405,MRPL49,Homo sapiens,"39S ribosomal protein L49, mitochondrial",951.7536010742188,1055.255126953125,1004.376465,1036.6541748046875,1070.897216796875,1005.5836181640625,901.0337524414062,927.8255004882812,898.7433471679688,1223.9776611328125,1192.5367431640625,1090.5806884765625,1180.364990234375,989.7806396484375,945.5657958984375
Q13409,Q13409,DYNC1I2,Homo sapiens,Cytoplasmic dynein 1 intermediate chain 2,2025.993896484375,2028.6361083984375,1981.3077392578125,1994.560302734375,2143.998779296875,2042.282470703125,2012.201172,1882.971191,1889.5679931640625,1873.553955078125,2086.269043,1857.4837646484375,1856.519043,1851.553711,2052.114013671875
Q13416,Q13416,ORC2,Homo sapiens,Origin recognition complex subunit 2,326.1243896484375,351.7812805175781,399.7180176,463.6270446777344,370.1076965332031,398.8832702636719,427.0367126464844,391.0625305175781,397.28778076171875,445.5851135253906,439.86151123046875,431.9363708496094,367.4652404785156,526.2351684570312,484.7247009277344
Q13421,Q13421,MSLN,Homo sapiens,Mesothelin,396.5870056152344,300.9711914,439.4189147949219,419.3331298828125,394.3570861816406,392.7796325683594,111.34748840332031,313.0583190917969,419.95880126953125,472.41229248046875,337.7543029785156,237.9169464111328,501.1202392578125,390.6554260253906,358.3093566894531
Q13423,Q13423,NNT,Homo sapiens,"NAD(P) transhydrogenase, mitochondrial",1983.0797119140625,1914.566895,1938.838867,1995.644043,2036.008301,2030.550537109375,2010.7645263671875,1924.0401611328125,1987.780029296875,1995.120849609375,2184.468017578125,2235.508301,2107.318603515625,2021.739013671875,2145.46582
Q13425,Q13425,SNTB2,Homo sapiens,Beta-2-syntrophin,753.8951416015625,824.9508056640625,772.8809204101562,901.1522827148438,777.5883789,849.0380249023438,773.921875,790.2224731445312,859.8181152,856.2550659179688,874.3457641601562,850.8065185546875,799.78125,864.380127,783.4627075195312
Q13426,Q13426,XRCC4,Homo sapiens,DNA repair protein XRCC4,236.05909729003906,171.80606079101562,332.4542541503906,43.07491683959961,224.8955535888672,211.5655059814453,125.36978149414062,148.98614501953125,183.0641326904297,152.43223571777344,157.20602416992188,70.43152618408203,207.8782501220703,215.31019592285156,71.53598022460938
Q13428,Q13428,TCOF1,Homo sapiens,Treacle protein,2562.427734,2599.075927734375,2623.089355,2801.585205078125,2747.098145,2711.338623046875,2727.010986328125,2836.320313,2812.079833984375,2679.668457,2753.36084,2598.851806640625,2699.088379,2845.485352,2886.936035
Q13433,Q13433,SLC39A6,Homo sapiens,Zinc transporter ZIP6,155.6159668,219.70533752441406,188.8478240966797,216.27749633789062,165.66043090820312,181.63084411621094,170.83108520507812,192.52537536621094,200.9817657470703,155.89425659179688,185.72117614746094,161.70077514648438,194.5681152,247.02171325683594,206.9110870361328
Q13435,Q13435,SF3B2,Homo sapiens,Splicing factor 3B subunit 2,5465.51123,5552.932129,5492.552246,5481.558105,5560.02832,5311.219727,5361.115723,5520.046875,5221.148926,5395.633301,5486.785156,5473.451172,5558.195801,5419.14209,5663.171875
Q13442,Q13442,PDAP1,Homo sapiens,28 kDa heat- and acid-stable phosphoprotein,2430.661376953125,2535.648438,2211.075439453125,2707.028076171875,2643.393555,2312.483398,2618.484130859375,2416.221923828125,2476.219970703125,2578.844970703125,2674.490723,2472.222656,2469.734619140625,2528.953857421875,2498.978271484375
Q13444,Q13444,ADAM15,Homo sapiens,Disintegrin and metalloproteinase domain-containing protein 15,551.0389404296875,509.2561035,476.6976318359375,446.4432067871094,517.7075805664062,565.7361450195312,505.1036071777344,592.7264404296875,539.8465576171875,476.0392150878906,503.8827209472656,579.5650634765625,459.8155212402344,449.53863525390625,423.53253173828125
Q13445,Q13445,TMED1,Homo sapiens,Transmembrane emp24 domain-containing protein 1,662.1567993164062,711.9923095703125,740.3004150390625,801.0814819335938,742.6770629882812,781.0078735351562,752.9139404296875,695.5753173828125,669.0101318359375,734.0330200195312,625.0479125976562,722.0059814453125,771.5663452148438,708.0968627929688,765.2998047
Q13451,Q13451,FKBP5,Homo sapiens,Peptidyl-prolyl cis-trans isomerase FKBP5,1116.999023,1109.071533203125,1147.850341796875,1242.942871,1443.473876953125,1181.123779296875,1188.872802734375,1149.074462890625,1396.5118408203125,1203.25,1059.8865966796875,1128.797852,1290.3880615234375,1314.381348,1215.883789
Q13464,Q13464,ROCK1,Homo sapiens,Rho-associated protein kinase 1,305.58551025390625,340.8793029785156,277.9227600097656,364.0216064453125,367.3097229003906,285.3880615234375,366.08624267578125,332.3529052734375,373.3023376464844,332.77496337890625,328.4248047,284.7510070800781,386.6123047,368.2812805175781,385.3818359
Q13472,Q13472,TOP3A,Homo sapiens,DNA topoisomerase 3-alpha,178.56422424316406,225.96006774902344,196.7203369140625,286.7408142089844,217.55824279785156,219.2066650390625,190.49301147460938,172.94662475585938,178.2301025390625,223.07591247558594,207.81895446777344,237.0202178955078,275.5093994140625,345.8499450683594,306.74652099609375
Q13492,Q13492,PICALM,Homo sapiens,Phosphatidylinositol-binding clathrin assembly protein,1367.086181640625,1411.7230224609375,1460.7725830078125,1441.928955078125,1412.7540283203125,1378.2337646484375,1415.704833984375,1544.328613,1425.475586,1478.6429443359375,1515.529785,1458.885986328125,1445.759277,1563.5855712890625,1372.098388671875
Q13505,Q13505,MTX1,Homo sapiens,Metaxin-1,653.6330566,578.2937012,674.9616088867188,568.4010009765625,596.3815918,647.4401245117188,610.8950195,607.8308715820312,653.3964233398438,577.3894653320312,472.0910645,531.5870971679688,560.3427124023438,733.6607055664062,677.2706909179688
Q13506,Q13506,NAB1,Homo sapiens,NGFI-A-binding protein 1,53.857749938964844,75.76673126220703,126.3403091430664,77.36254883,79.49935150146484,149.11227416992188,115.51255798339844,84.55101776123047,87.52700043,136.52955627441406,39.28871536254883,132.50546264648438,132.58021545410156,88.69541168,109.33311462402344
Q13523,Q13523,PRPF4B,Homo sapiens,Serine/threonine-protein kinase PRP4 homolog,627.4214477539062,717.0270385742188,691.6238403320312,606.8282470703125,647.5947875976562,674.9629516601562,703.7947998046875,682.8178100585938,670.8104248046875,699.7211303710938,672.7230834960938,696.2982788085938,640.7185059,670.5054321289062,689.4680786132812
Q13526,Q13526,PIN1,Homo sapiens,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,490.29351806640625,485.1166076660156,430.15802001953125,459.230957,512.0999145507812,558.8321533203125,453.1604919433594,556.1731567382812,495.58648681640625,387.9943542480469,382.9914855957031,412.33270263671875,426.4956359863281,413.8316650390625,410.4862976074219
Q13535,Q13535,ATR,Homo sapiens,Serine/threonine-protein kinase ATR,288.0910339355469,240.5243682861328,227.09317016601562,176.74029541015625,261.1387939453125,226.0193634033203,238.91831970214844,290.43402099609375,240.5465850830078,232.74656677246094,279.6463623046875,285.73773193359375,284.39715576171875,264.62969970703125,207.52621459960938
Q13541,Q13541,EIF4EBP1,Homo sapiens,Eukaryotic translation initiation factor 4E-binding protein 1,1230.23877,1732.430419921875,1559.659668,1391.8638916015625,1531.1102294921875,1176.1319580078125,1274.6549072265625,1022.8482666015625,1275.6566162109375,1296.6407470703125,1278.921875,1288.507568359375,1295.2957763671875,1332.122802734375,1425.974365234375
Q13542,Q13542,EIF4EBP2,Homo sapiens,Eukaryotic translation initiation factor 4E-binding protein 2,529.6074219,77.85070801,89.27310943603516,282.86175537109375,177.04904174804688,485.23333740234375,312.1468200683594,663.3920288085938,315.11224365234375,574.7850341796875,594.0394897460938,600.6268310546875,492.6545104980469,316.8376465,182.88406372070312
Q13547,Q13547,HDAC1,Homo sapiens,Histone deacetylase 1,2327.522705078125,2412.514648,2253.070801,2321.985595703125,2348.056152,2372.568359,2438.43457,2246.169677734375,2136.328125,2300.353027,2230.028076171875,2238.773926,2489.706787109375,2224.638916015625,2294.954345703125
Q13564,Q13564,NAE1,Homo sapiens,NEDD8-activating enzyme E1 regulatory subunit,967.6398926,970.5427856445312,845.6231689453125,927.3764038085938,998.3572387695312,951.4083251953125,917.6159057617188,890.8154907226562,813.5739746,916.3822631835938,900.8770141601562,1008.8494262695312,946.6398926,830.6702880859375,955.1095581054688
Q13595,Q13595,TRA2A,Homo sapiens,Transformer-2 protein homolog alpha,125.37553405761719,NaN,NaN,NaN,NaN,6.108150482177734,NaN,NaN,0.9482744336128235,NaN,22.428613662719727,5.093193054199219,NaN,NaN,NaN
Q13596,Q13596,SNX1,Homo sapiens,Sorting nexin-1,2483.368408203125,2579.562744140625,2567.365478515625,2505.514892578125,2547.893555,2362.450927734375,2432.893798828125,2484.266602,2484.922607421875,2348.343262,2397.587891,2463.37793,2421.505615234375,2299.593262,2248.128906
Q13601,Q13601,KRR1,Homo sapiens,KRR1 small subunit processome component homolog,841.8038940429688,955.7682495117188,957.4928588867188,984.4241943359375,908.7911987304688,927.6445922851562,861.5844727,814.6916504,980.4831543,912.1816406,846.0224609,784.5250244140625,924.0638427734375,1024.589355,1006.9166870117188
Q13608,Q13608,PEX6,Homo sapiens,Peroxisomal ATPase PEX6,5.549618244171143,15.872161865234375,12.537324905395508,21.338037490844727,21.607505798339844,12.443434715270996,12.04717731,12.690335273742676,NaN,31.28285789489746,15.403764724731445,18.772842407226562,28.44068145751953,NaN,NaN
Q13618,Q13618,CUL3,Homo sapiens,Cullin-3,524.5482788085938,460.5746765136719,473.0503234863281,541.9268188476562,484.8135681152344,474.3223876953125,518.2230834960938,527.8144531,425.89813232421875,475.3988342285156,537.9174805,458.3412780761719,507.42596435546875,466.0787353515625,478.4575195
Q13619,Q13619,CUL4A,Homo sapiens,Cullin-4A,1838.106445,1758.702880859375,1866.3814697265625,1803.8555908203125,1727.725341796875,1881.84668,1883.5711669921875,1808.9378662109375,1865.0457763671875,1808.511962890625,1800.755859,1616.7481689453125,1738.353516,1995.070068359375,1828.2728271484375
Q13625,Q13625,TP53BP2,Homo sapiens,Apoptosis-stimulating of p53 protein 2,55.75557327270508,NaN,89.58399963378906,43.399288177490234,39.99967956542969,44.690025329589844,79.60296630859375,77.39131927490234,77.10726928710938,48.94780731201172,78.97735595703125,63.979270935058594,82.39703369140625,29.93587303161621,92.64608764648438
Q13636,Q13636,RAB31,Homo sapiens,Ras-related protein Rab-31,636.177002,680.0952148,656.8343505859375,634.0130615234375,547.4121094,655.3530883789062,705.0437012,593.3900756835938,671.1253051757812,543.7263184,621.3723145,637.5220947265625,576.6330566,625.8599853515625,516.2265625
